,City,Latitude,Longitude,Value,Year,VAL
1417,Linqing,36.85,115.71,54,1980,0.001421015
1453,Lin'an,30.24,119.72,54,1980,0.001421015
1507,Wuchuan ,21.43,110.78,54,1980,0.001421015
1611,Eldoret,0.52036,35.26992,54,1980,0.001421015
2809,Padua,45.406436,11.876761,53.99,1852,0.001420752
2609,Munger,25.37262,86.490321,53.981,1869,0.001420515
3185,Peshawar,34.008,71.57849,53.97,1850,0.001420226
6451,Antwerp,51.219217,4.402883,53.918,1612,0.001418857
4359,Antwerp,51.219217,4.402883,53.906,1800,0.001418542
2897,Stockport,53.40979,-2.15761,53.835,1851,0.001416673
7933,Taiyuan,37.87059,112.548879,53.719,1383,0.001413621
2898,Le Havre,49.494369,0.107931,53.662,1851,0.001412121
2899,Nimes,43.83333,4.35,53.619,1851,0.001410989
2388,Shiraz,29.61031,52.53114,53.607,1884,0.001410673
3448,Bremen,53.07516,8.80777,53.478,1849,0.001407279
2810,Nurnberg,49.452031,11.07675,53.398,1852,0.001405174
3482,Bogota,4.598056,-74.075833,53.393,1848,0.001405042
3609,Sunderland,54.90465,-1.38222,53.335,1841,0.001403516
1232,Jerez de la Frontera,36.6936,-6.132431,53.32,1910,0.001403121
2776,Peshawar,34.008,71.57849,53.295,1853,0.001402463
6836,Verona,45.43419,10.99779,53.28,1577,0.001402068
2391,Ho Chi Minh,10.823099,106.628767,53.273,1883,0.001401884
2406,Ho Chi Minh,10.823099,106.628767,53.273,1881,0.001401884
4157,Leeds,53.79648,-1.54785,53.162,1801,0.001398963
1826,Arad,46.18333,21.31667,53,1900,0.0013947
1827,Brugge,51.210819,3.224936,53,1900,0.0013947
1828,Cagliari,39.20738,9.13462,53,1900,0.0013947
1829,Concepcion,-36.818938,-73.050319,53,1900,0.0013947
1830,Czestochowa,50.79646,19.12409,53,1900,0.0013947
1831,Georgetown,6.8,-58.166667,53,1900,0.0013947
1832,Jamnagar,22.47292,70.06673,53,1900,0.0013947
1833,Omsk,54.99244,73.36859,53,1900,0.0013947
1834,Palembang,-2.91673,104.7458,53,1900,0.0013947
1835,Patiala,30.32715,76.40266,53,1900,0.0013947
1836,Rotherham,53.43012,-1.35678,53,1900,0.0013947
1837,Salt Lake City,40.76078,-111.89105,53,1900,0.0013947
1838,San Antonio,29.424122,-98.493628,53,1900,0.0013947
1839,Shiraz,29.61031,52.53114,53,1900,0.0013947
1840,Timisoara,45.755533,21.23,53,1900,0.0013947
1841,Troyes,48.3,4.08333,53,1900,0.0013947
1842,Tver,56.858722,35.917597,53,1900,0.0013947
1843,Zhongshan,22.517646,113.392782,53,1900,0.0013947
3186,Bogota,4.598056,-74.075833,53,1850,0.0013947
3187,Iasi,47.16667,27.6,53,1850,0.0013947
3188,Le Havre,49.494369,0.107931,53,1850,0.0013947
3189,Stockport,53.40979,-2.15761,53,1850,0.0013947
4360,Chongqing,29.56301,106.551557,53,1800,0.0013947
4361,Cork,51.89797,-8.47061,53,1800,0.0013947
4362,Granada,37.177336,-3.598558,53,1800,0.0013947
4363,Guanajuato,21.01858,-101.2591,53,1800,0.0013947
4364,Jakarta,-6.21462,106.84513,53,1800,0.0013947
4365,Konigsberg,54.716667,20.516667,53,1800,0.0013947
4366,Wakayama,34.225986,135.167508,53,1800,0.0013947
5268,Barcelona,41.38879,2.15899,53,1750,0.0013947
5269,Puebla,19.0514,-98.2178,53,1750,0.0013947
5472,Hiroshima,34.396775,132.460017,53,1746,0.0013947
5804,Hiroshima,34.396775,132.460017,53,1700,0.0013947
6458,Granada,37.177336,-3.598558,53,1611,0.0013947
6816,Messina,38.19327,15.54969,53,1583,0.0013947
7062,Verona,45.43419,10.99779,53,1550,0.0013947
7622,Florence,43.771033,11.248,53,1450,0.0013947
798,Taixing,32.17,120.01,53,1980,0.0013947
1160,Shangyu,30.03,120.87,53,1980,0.0013947
1324,Yingde,24.2,113.41,53,1980,0.0013947
4922,Verona,45.43419,10.99779,52.978,1785,0.001394121
3190,Providence,41.823989,-71.412833,52.946,1850,0.001393279
3707,Messina,38.19327,15.54969,52.896,1834,0.001391963
4813,Lima,-12.04318,-77.02824,52.627,1793,0.001384885
4367,Leghorn,43.55,10.310579,52.611,1800,0.001384464
3727,Catania,37.50213,15.08719,52.433,1831,0.001379779
2754,Valparaiso,-33.05,-71.6167,52.413,1854,0.001379253
4087,Malaga,36.721261,-4.421267,52.376,1804,0.00137828
3610,Bath,51.37795,-2.35907,52.346,1841,0.00137749
4877,Granada,37.177336,-3.598558,52.345,1787,0.001377464
3497,Saratov,51.54056,46.00861,52.329,1847,0.001377043
3514,Le Havre,49.494369,0.107931,52.259,1846,0.001375201
2811,Szczecin,53.416667,14.583333,52.252,1852,0.001375016
2578,Thanjavur,10.786999,79.137827,52.175,1871,0.00137299
6164,Jinan,36.650997,117.120497,52.12,1660,0.001371543
3191,Magdeburg,52.130808,11.628878,52.055,1850,0.001369832
2812,Verona,45.43419,10.99779,52.052,1852,0.001369753
1844,Beziers,43.34762,3.21899,52,1900,0.001368385
1845,Bikaner,28.02094,73.30749,52,1900,0.001368385
1846,Bydgoszcz,53.116667,18,52,1900,0.001368385
1847,Clermont,45.7831,3.0824,52,1900,0.001368385
1848,Coimbatore,11.00555,76.96612,52,1900,0.001368385
1849,Constantine,36.365,6.61472,52,1900,0.001368385
1850,Cordoba,38.046133,-4.893564,52,1900,0.001368385
1851,Elblag,54.166667,19.4,52,1900,0.001368385
1852,Kahramanmaras,37.5833,36.9333,52,1900,0.001368385
1853,Mariupol,47.09514,37.54131,52,1900,0.001368385
1854,Medellin,6.25184,-75.56359,52,1900,0.001368385
1855,Novocherkassk,47.416667,40.083333,52,1900,0.001368385
1856,Port Louis,-20.16194,57.504104,52,1900,0.001368385
1857,Ulm,48.39841,9.99155,52,1900,0.001368385
2529,Sendai,38.266667,140.866667,52,1873,0.001368385
3192,Kiev,50.45466,30.5238,52,1850,0.001368385
3193,Verona,45.43419,10.99779,52,1850,0.001368385
3962,Tula,54.107722,37.573261,52,1811,0.001368385
4368,Srinagar,34.08842,74.80298,52,1800,0.001368385
4772,Granada,37.177336,-3.598558,52,1797,0.001368385
4847,Toulouse,43.60426,1.44367,52,1790,0.001368385
5076,Granada,37.177336,-3.598558,52,1764,0.001368385
5090,Pondicherry,11.91386,79.814472,52,1761,0.001368385
5270,Konigsberg,54.716667,20.516667,52,1750,0.001368385
5271,Turin,45.07049,7.68682,52,1750,0.001368385
5624,Nagoya,35.181447,136.906397,52,1721,0.001368385
6046,Gent,51.053469,3.730378,52,1690,0.001368385
6165,Marseille,43.29695,5.38107,52,1660,0.001368385
6910,Verona,45.43419,10.99779,52,1575,0.001368385
8401,Cologne,50.937531,6.960278,52,1250,0.001368385
8692,Xiangyang,32.017,112.133,52,1150,0.001368385
8929,Shiraz,29.61031,52.53114,52,1000,0.001368385
745,Jiangyin,31.92,120.28,52,1980,0.001368385
1164,Jinjiang,24.81,118.58,52,1980,0.001368385
1291,Ar-Rusayfah,32.01555556,36.04277778,52,1980,0.001368385
1382,"Yulin, Shaanxi",38.28,109.73,52,1980,0.001368385
1463,Hami,42.83,93.52,52,1980,0.001368385
1641,Mekele,13.49667,39.47528,52,1980,0.001368385
1668,Hafar al-Batin,28.425078,45.96883,52,1980,0.001368385
2579,Bellary,15.14575,76.91751,51.766,1871,0.001362227
7525,Taiyuan,37.87059,112.548879,51.652,1476,0.001359227
3681,Verona,45.43419,10.99779,51.615,1837,0.001358254
2623,Dhaka,23.709921,90.407143,51.536,1867,0.001356175
3194,Vellore,12.9184,79.13255,51.408,1850,0.001352807
2900,Chatham,51.37891,0.52786,51.314,1851,0.001350333
4837,Havana,23.13302,-82.38304,51.307,1791,0.001350149
1858,Aarhus,56.162939,10.203921,51,1900,0.00134207
1859,Asuncion,-25.30066,-57.63591,51,1900,0.00134207
1860,Cuddalore,11.74629,79.76436,51,1900,0.00134207
1861,Cuttack,20.46497,85.87927,51,1900,0.00134207
1862,Dunedin,-45.87416,170.50361,51,1900,0.00134207
1863,Great Yarmouth,52.60831,1.73052,51,1900,0.00134207
1864,Guayaquil,-2.18194,-79.89167,51,1900,0.00134207
1865,Kolhapur,16.69563,74.23167,51,1900,0.00134207
1866,Norfolk,36.84681,-76.28522,51,1900,0.00134207
1867,Osnabruck,52.27264,8.0498,51,1900,0.00134207
1868,Waterbury,41.55815,-73.0515,51,1900,0.00134207
2369,Hanoi,21.033333,105.85,51,1891,0.00134207
2901,Sydney,-33.86785,151.20732,51,1851,0.00134207
3195,Brunn,49.2,16.6167,51,1850,0.00134207
3196,Nurnberg,49.452031,11.07675,51,1850,0.00134207
3197,Padua,45.406436,11.876761,51,1850,0.00134207
4369,Gent,51.053469,3.730378,51,1800,0.00134207
4370,Leeds,53.79648,-1.54785,51,1800,0.00134207
5272,Hiroshima,34.396775,132.460017,51,1750,0.00134207
5273,Wroclaw,51.116667,17.033333,51,1750,0.00134207
5641,Barcelona,41.38879,2.15899,51,1719,0.00134207
5805,Kagoshima,31.5966,130.557183,51,1700,0.00134207
6096,Hiroshima,34.396775,132.460017,51,1677,0.00134207
7781,Taiyuan,37.87059,112.548879,51,1400,0.00134207
497,Puning,23.3,116.16,51,1980,0.00134207
750,Zhuji,29.71,120.24,51,1980,0.00134207
1024,Shouguang,36.88,118.75,51,1980,0.00134207
1078,Heyuan,23.75,114.7,51,1980,0.00134207
1154,Port St. Lucie,27.29393,-80.35033,51,1980,0.00134207
1293,Bayannaoer,40.75,107.41,51,1980,0.00134207
1635,Botou,38.07,116.57,51,1980,0.00134207
2554,Cuttack,20.46497,85.87927,50.878,1872,0.00133886
5596,Lille,50.628442,3.054975,50.78,1726,0.001336281
3198,Brugge,51.210819,3.224936,50.698,1850,0.001334123
3449,Aachen,50.77664,6.08342,50.533,1849,0.001329781
3515,Nurnberg,49.452031,11.07675,50.46,1846,0.00132786
5697,Gdansk,54.352025,18.64663,50.4,1705,0.001326281
5473,Puebla,19.0514,-98.2178,50.366,1746,0.001325386
3611,Leicester,52.6386,-1.13169,50.365,1841,0.00132536
2361,Hue,16.46667,107.6,50.325,1894,0.001324307
2714,Berdychiv,49.907903,28.587936,50.281,1856,0.001323149
2902,Szeged,46.255,20.145,50.244,1851,0.001322176
7707,Taiyuan,37.87059,112.548879,50.228,1414,0.001321755
3539,Kiev,50.45466,30.5238,50.157,1845,0.001319886
3612,Stockport,53.40979,-2.15761,50.154,1841,0.001319807
3613,Preston,53.76667,-2.71667,50.073,1841,0.001317676
2618,Jalandhar,31.326015,75.576183,50.067,1868,0.001317518
2813,Stuttgart,48.78232,9.17702,50.003,1852,0.001315834
1869,Bauchi,10.315833,9.844167,50,1900,0.001315755
1870,Dessau-Rosslau,51.83864,12.24555,50,1900,0.001315755
1871,Dikwa,12.02396,13.91646,50,1900,0.001315755
1872,Harrisburg,40.2737,-76.884418,50,1900,0.001315755
1873,Kaluga,54.5293,36.27542,50,1900,0.001315755
1874,Kukukhoto,40.842585,111.749181,50,1900,0.001315755
1875,Meknes,33.89352,-5.54727,50,1900,0.001315755
1876,Modakeke,7.38333,4.26667,50,1900,0.001315755
1877,Oshogbo,7.765845,4.561471,50,1900,0.001315755
1878,Padua,45.406436,11.876761,50,1900,0.001315755
1879,Qazvin,36.26877,50.0041,50,1900,0.001315755
1880,Quito,-0.22985,-78.52495,50,1900,0.001315755
1881,Tianshui,34.57952,105.74238,50,1900,0.001315755
1882,Tsinkiang,24.913889,118.58583,50,1900,0.001315755
1883,Urumqi,43.825644,87.616822,50,1900,0.001315755
1884,Wuzhou,23.476963,111.279115,50,1900,0.001315755
1885,Yadz,31.896611,54.360681,50,1900,0.001315755
1886,Zhangye,38.93333,100.45,50,1900,0.001315755
2373,Taiyuan,37.87059,112.548879,50,1890,0.001315755
2379,Yadz,31.896611,54.360681,50,1888,0.001315755
2432,Kabul,34.52813,69.17233,50,1879,0.001315755
2530,Dali,25.606486,100.267638,50,1873,0.001315755
2531,Kunming,25.03889,102.71833,50,1873,0.001315755
2532,Mosul,36.335,43.11889,50,1873,0.001315755
2658,Mashhad,36.3,59.6,50,1860,0.001315755
2659,Ogbomosho,8.133333,4.25,50,1860,0.001315755
2665,Ho Chi Minh,10.823099,106.628767,50,1859,0.001315755
2672,Yogyakarta,-7.797139,110.368833,50,1858,0.001315755
2777,Mecca,21.42667,39.82611,50,1853,0.001315755
3199,Gaya,24.79686,85.00385,50,1850,0.001315755
3200,Ho Chi Minh,10.823099,106.628767,50,1850,0.001315755
3201,Jodhpur,26.26841,73.00594,50,1850,0.001315755
3202,Kukawa,12.916667,13.566667,50,1850,0.001315755
3203,Kunming,25.03889,102.71833,50,1850,0.001315755
3204,Ludhiana,30.90015,75.85229,50,1850,0.001315755
3205,Marrakech,31.63416,-7.99994,50,1850,0.001315755
3206,Nanjing,32.05,118.766667,50,1850,0.001315755
3207,Tashkent,41.26465,69.21627,50,1850,0.001315755
3208,Valletta,35.89972,14.51472,50,1850,0.001315755
3209,Wenzhou,27.99942,120.66682,50,1850,0.001315755
3210,Yarkand,38.414289,77.246006,50,1850,0.001315755
3211,Zaria,11.11128,7.7227,50,1850,0.001315755
3540,Semarang,-6.9932,110.4203,50,1845,0.001315755
3541,Surabaya,-7.24917,112.75083,50,1845,0.001315755
3569,Abeokuta,7.15,3.35,50,1843,0.001315755
3576,Tabriz,38.08,46.2919,50,1842,0.001315755
3639,Lhasa,29.645563,91.140749,50,1840,0.001315755
3640,Matsumae,41.433333,140.116667,50,1840,0.001315755
3641,Yining,43.916667,81.316667,50,1840,0.001315755
3708,Marrakech,31.63416,-7.99994,50,1834,0.001315755
3740,Mecca,21.42667,39.82611,50,1830,0.001315755
3741,Oyo,7.85,3.93333,50,1830,0.001315755
3771,Amritsar,31.63661,74.87476,50,1826,0.001315755
3772,Kashi,39.4704,75.989756,50,1826,0.001315755
3852,Zaria,11.11128,7.7227,50,1825,0.001315755
3872,Bangkok,13.75398,100.50144,50,1822,0.001315755
3873,Gwalior,26.22982,78.17337,50,1822,0.001315755
3896,Bangalore,12.97194,77.59369,50,1820,0.001315755
3982,Bursa,40.19266,29.08403,50,1810,0.001315755
4158,Mirzapur,24.10287,82.564433,50,1801,0.001315755
4371,Alkalawa,9.2833,8.4,50,1800,0.001315755
4372,Bangalore,12.97194,77.59369,50,1800,0.001315755
4373,Bursa,40.19266,29.08403,50,1800,0.001315755
4374,Esfahan,32.651389,51.679192,50,1800,0.001315755
4375,Hanzhong,33.066667,107.016667,50,1800,0.001315755
4376,Hue,16.46667,107.6,50,1800,0.001315755
4377,Kabul,34.52813,69.17233,50,1800,0.001315755
4378,Kashi,39.4704,75.989756,50,1800,0.001315755
4379,Lhasa,29.645563,91.140749,50,1800,0.001315755
4380,Mirzapur,24.10287,82.564433,50,1800,0.001315755
4381,Nanjing,32.05,118.766667,50,1800,0.001315755
4382,Nkazargamu,13.047222,12.227778,50,1800,0.001315755
4383,Shahjahanpur,27.88142,79.9109,50,1800,0.001315755
4773,Esfahan,32.651389,51.679192,50,1797,0.001315755
4814,Kabul,34.52813,69.17233,50,1793,0.001315755
4838,Cork,51.89797,-8.47061,50,1791,0.001315755
4923,Nanjing,32.05,118.766667,50,1785,0.001315755
4959,Lima,-12.04318,-77.02824,50,1780,0.001315755
4960,Thessaloniki,40.63935,22.944606,50,1780,0.001315755
4961,Tunis,36.818811,10.165961,50,1780,0.001315755
4968,Jakarta,-6.21462,106.84513,50,1779,0.001315755
5091,Patna,25.610533,85.14145,50,1761,0.001315755
5128,Pondicherry,11.91386,79.814472,50,1756,0.001315755
5274,Bareilly,28.34702,79.42193,50,1750,0.001315755
5275,Basra,30.5,47.816667,50,1750,0.001315755
5276,Benin,6.339081,5.626483,50,1750,0.001315755
5277,Bharatpur,27.21731,77.49009,50,1750,0.001315755
5278,Hanoi,21.033333,105.85,50,1750,0.001315755
5279,Huai'an,33.5,119.133333,50,1750,0.001315755
5280,Lhasa,29.645563,91.140749,50,1750,0.001315755
5281,Lucknow,26.83928,80.92313,50,1750,0.001315755
5282,Manila,14.58,121,50,1750,0.001315755
5283,Mecca,21.42667,39.82611,50,1750,0.001315755
5284,Nkazargamu,13.047222,12.227778,50,1750,0.001315755
5285,Qazvin,36.26877,50.0041,50,1750,0.001315755
5286,Udaipur,24.57127,73.691544,50,1750,0.001315755
5287,Zacatecas,22.76843,-102.58141,50,1750,0.001315755
5574,Zamfara,12.184417,6.237594,50,1730,0.001315755
5645,Bucharest,44.43225,26.10626,50,1716,0.001315755
5650,Bordeaux,44.84044,-0.5805,50,1715,0.001315755
5670,Jodhpur,26.26841,73.00594,50,1710,0.001315755
5698,Surat,21.19594,72.83023,50,1705,0.001315755
5806,Baghdad,33.34058,44.40088,50,1700,0.001315755
5807,Chanda,26.064269,82.315343,50,1700,0.001315755
5808,Chengdu,30.66667,104.06667,50,1700,0.001315755
5809,Cossimbazar,24.1167,88.2833,50,1700,0.001315755
5810,Gdansk,54.352025,18.64663,50,1700,0.001315755
5811,Huai'an,33.5,119.133333,50,1700,0.001315755
5812,Mecca,21.42667,39.82611,50,1700,0.001315755
5813,Nanhai,23.016667,113.116667,50,1700,0.001315755
5814,Nkazargamu,13.047222,12.227778,50,1700,0.001315755
5815,Oyo,7.85,3.93333,50,1700,0.001315755
5816,Rabat,34.01325,-6.83255,50,1700,0.001315755
5817,Surat,21.19594,72.83023,50,1700,0.001315755
5818,Verona,45.43419,10.99779,50,1700,0.001315755
5819,Zaria,11.11128,7.7227,50,1700,0.001315755
6056,Huai'an,33.5,119.133333,50,1688,0.001315755
6060,Agades,16.966667,7.983333,50,1687,0.001315755
6158,Skopje,41.99646,21.43141,50,1661,0.001315755
6187,Bucharest,44.43225,26.10626,50,1655,0.001315755
6324,Diu,21.081554,76.091401,50,1640,0.001315755
6325,Varanasi,25.317645,82.973914,50,1640,0.001315755
6348,Puebla,19.0514,-98.2178,50,1636,0.001315755
6377,Bantam,-6.405369,106.064081,50,1630,0.001315755
6400,Rabat,34.01325,-6.83255,50,1625,0.001315755
6462,Madurai,9.91735,78.11962,50,1610,0.001315755
6577,Amber,26.985847,75.888251,50,1600,0.001315755
6578,Bantam,-6.405369,106.064081,50,1600,0.001315755
6579,Benin,6.339081,5.626483,50,1600,0.001315755
6580,Burhanpur,21.30898,76.22996,50,1600,0.001315755
6581,Diu,21.081554,76.091401,50,1600,0.001315755
6582,Fukuoka,33.591389,130.414722,50,1600,0.001315755
6583,Hue,16.46667,107.6,50,1600,0.001315755
6584,Kanazawa,36.561325,136.656206,50,1600,0.001315755
6585,Kunming,25.03889,102.71833,50,1600,0.001315755
6586,Madurai,9.91735,78.11962,50,1600,0.001315755
6587,Mecca,21.42667,39.82611,50,1600,0.001315755
6588,Ningbo,29.866667,121.55,50,1600,0.001315755
6589,Skopje,41.99646,21.43141,50,1600,0.001315755
6590,Smolensk,54.7818,32.0401,50,1600,0.001315755
6591,Surabaya,-7.24917,112.75083,50,1600,0.001315755
6592,Thessaloniki,40.63935,22.944606,50,1600,0.001315755
6593,Tunis,36.818811,10.165961,50,1600,0.001315755
6594,Xiamen,24.47979,118.08187,50,1600,0.001315755
6911,Gent,51.053469,3.730378,50,1575,0.001315755
6912,Samarkand,39.6576,66.947561,50,1575,0.001315755
6913,Smolensk,54.7818,32.0401,50,1575,0.001315755
6942,Messina,38.19327,15.54969,50,1570,0.001315755
6955,Kano,12.00012,8.51672,50,1565,0.001315755
7063,Gent,51.053469,3.730378,50,1550,0.001315755
7064,Mexico City,19.42847,-99.12766,50,1550,0.001315755
7065,Saptagram,22.9667,88.3833,50,1550,0.001315755
7066,Smolensk,54.7818,32.0401,50,1550,0.001315755
7067,Valencia,39.469908,-0.376289,50,1550,0.001315755
7101,M'banza-Congo,-6.267778,14.248056,50,1543,0.001315755
7132,Surat,21.19594,72.83023,50,1530,0.001315755
7187,Bursa,40.19266,29.08403,50,1522,0.001315755
7212,Marrakech,31.63416,-7.99994,50,1515,0.001315755
7322,Amber,26.985847,75.888251,50,1500,0.001315755
7323,Arakan,19.810092,93.987842,50,1500,0.001315755
7324,Bukhara,39.765869,64.422347,50,1500,0.001315755
7325,Chittoor,13.217176,79.100329,50,1500,0.001315755
7326,Cuzco,-13.525,-71.972222,50,1500,0.001315755
7327,Hormuz,27.1,56.45,50,1500,0.001315755
7328,Jaunpur,25.75506,82.68361,50,1500,0.001315755
7329,Kano,12.00012,8.51672,50,1500,0.001315755
7330,Kunming,25.03889,102.71833,50,1500,0.001315755
7331,London,51.511214,-0.119825,50,1500,0.001315755
7332,Marrakech,31.63416,-7.99994,50,1500,0.001315755
7333,Nanchang,28.68333,115.88333,50,1500,0.001315755
7334,Rouen,49.44313,1.09932,50,1500,0.001315755
7335,Saptagram,22.9667,88.3833,50,1500,0.001315755
7336,Smolensk,54.7818,32.0401,50,1500,0.001315755
7337,Targoviste,44.924167,25.456667,50,1500,0.001315755
7513,Smolensk,54.7818,32.0401,50,1482,0.001315755
7530,Esfahan,32.651389,51.679192,50,1474,0.001315755
7536,Fukuoka,33.591389,130.414722,50,1471,0.001315755
7553,Kano,12.00012,8.51672,50,1463,0.001315755
7623,Ahmedabad,23.039568,72.566004,50,1450,0.001315755
7624,Bukhara,39.765869,64.422347,50,1450,0.001315755
7625,Chittoor,13.217176,79.100329,50,1450,0.001315755
7626,Delhi,28.65381,77.22897,50,1450,0.001315755
7627,Herat,34.34817,62.19967,50,1450,0.001315755
7628,Hormuz,27.1,56.45,50,1450,0.001315755
7629,Kunming,25.03889,102.71833,50,1450,0.001315755
7630,Marrakech,31.63416,-7.99994,50,1450,0.001315755
7631,Nanchang,28.68333,115.88333,50,1450,0.001315755
7632,Ningbo,29.866667,121.55,50,1450,0.001315755
7633,Rouen,49.44313,1.09932,50,1450,0.001315755
7634,Taiyuan,37.87059,112.548879,50,1450,0.001315755
7635,Tlemcen,34.87833,-1.315,50,1450,0.001315755
7636,Trakai,54.633333,24.933333,50,1450,0.001315755
7637,Xuzhou,34.26,117.21,50,1450,0.001315755
7691,Inwa,21.857353,95.981936,50,1423,0.001315755
7704,Bukhara,39.765869,64.422347,50,1415,0.001315755
7708,Trakai,54.633333,24.933333,50,1414,0.001315755
7730,Florence,43.771033,11.248,50,1401,0.001315755
7782,Binh Dinh,14.166256,108.902683,50,1400,0.001315755
7783,Calicut,11.258753,75.78041,50,1400,0.001315755
7784,Chengdu,30.66667,104.06667,50,1400,0.001315755
7785,Hormuz,27.1,56.45,50,1400,0.001315755
7786,Inwa,21.857353,95.981936,50,1400,0.001315755
7787,Karaman,37.18111,33.215,50,1400,0.001315755
7788,Kunming,25.03889,102.71833,50,1400,0.001315755
7789,Kush,18.53,31.84,50,1400,0.001315755
7790,London,51.511214,-0.119825,50,1400,0.001315755
7791,Luang Prabang,19.884111,102.141633,50,1400,0.001315755
7792,Mali,11,-8,50,1400,0.001315755
7793,Marrakech,31.63416,-7.99994,50,1400,0.001315755
7794,Oyo,7.85,3.93333,50,1400,0.001315755
7795,Pegu,17.333333,96.483333,50,1400,0.001315755
7796,Riobamba,-1.67083,-78.64861,50,1400,0.001315755
7797,Soltaniyeh,36.434722,48.7975,50,1400,0.001315755
7798,Trabzon,41.00145,39.717806,50,1400,0.001315755
7799,Trakai,54.633333,24.933333,50,1400,0.001315755
7800,Tunis,36.818811,10.165961,50,1400,0.001315755
